name,routine,flags,list,xpos,ypos,zpos,xrot,yrot,zrot,xscl,yscl,zscl
Ring,6C0F80,2,2,919.647,22.788,920.655,0,0,0,0,0,0
Ring,6C0F80,2,2,922.228,16.101,929.063,0,0,0,0,0,0
Ring,6C0F80,2,2,922.426,9.601,937.768,0,0,0,0,0,0
Ring,6C0F80,2,2,918.427,4.985,946.309,0,0,0,0,0,0
Ring,6C0F80,2,2,911.566,1.848,954.23,0,0,0,0,0,0
Ring,6C0F80,2,2,903.157,-0.251,961.249,0,0,0,0,0,0
Ring,6C0F80,2,2,893.831,-1.428,965.929,0,0,0,0,0,0
Ring,6C0F80,2,2,884.15,-2.463,969.738,0,0,0,0,0,0
Ring,6C0F80,2,2,873.43,-3.409,972.841,0,0,0,0,0,0
Ring,6C0F80,2,2,862.437,-4.279,974.767,0,0,0,0,0,0
Ring,6C0F80,2,2,852.077,-5.069,976.248,0,0,0,0,0,0
Ring,6C0F80,2,2,840.96,-5.869,977.344,0,0,0,0,0,0
Ring,6C0F80,2,2,830.509,-6.574,978.059,0,0,0,0,0,0
Ring,6C0F80,2,2,819.35,-7.298,978.668,0,0,0,0,0,0
Ring,6C0F80,2,2,808.176,-7.969,979.046,0,0,0,0,0,0
Ring,6C0F80,2,2,797.696,-8.554,979.289,0,0,0,0,0,0
Ring,6C0F80,2,2,786.513,-9.146,979.466,0,0,0,0,0,0
Ring,6C0F80,2,2,775.33,-9.664,979.787,0,0,0,0,0,0
Ring,6C0F80,2,2,764.838,-9.959,979.965,0,0,0,0,0,0
Ring,6C0F80,2,2,753.639,-10.007,979.981,0,0,0,0,0,0
Ring,6C0F80,2,2,742.439,-9.982,979.984,0,0,0,0,0,0
Ring,6C0F80,2,2,731.939,-9.96,979.982,0,0,0,0,0,0
Ring,6C0F80,2,2,720.739,-9.973,979.979,0,0,0,0,0,0
Ring,6C0F80,2,2,710.239,-9.98,979.996,0,0,0,0,0,0
Ring,6C0F80,2,2,699.739,-9.983,980.02,0,0,0,0,0,0
Ring,6C0F80,2,2,688.539,-9.994,980,0,0,0,0,0,0
Ring,6C0F80,2,2,677.339,-9.999,979.973,0,0,0,0,0,0
Ring,6C0F80,2,2,666.139,-9.998,979.938,0,0,0,0,0,0
Ring,6C0F80,2,2,655.639,-9.999,979.972,0,0,0,0,0,0
Ring,6C0F80,2,2,644.439,-10,979.997,0,0,0,0,0,0
Ring,6C0F80,2,2,633.239,-10,979.996,0,0,0,0,0,0
Ring,6C0F80,2,2,622.739,-10,980.02,0,0,0,0,0,0
Ring,6C0F80,2,2,611.539,-10,980.048,0,0,0,0,0,0
Ring,6C0F80,2,2,601.039,-10,980.056,0,0,0,0,0,0
Ring,6C0F80,2,2,589.839,-10,980.029,0,0,0,0,0,0
Ring,6C0F80,2,2,578.642,-9.945,979.979,0,0,0,0,0,0
Ring,6C0F80,2,2,568.195,-8.892,979.95,0,0,0,0,0,0
Ring,6C0F80,2,2,557.966,-6.867,979.651,0,0,0,0,0,0
Ring,6C0F80,2,2,547.368,-3.315,978.946,0,0,0,0,0,0
Ring,6C0F80,2,2,537.535,0.247,978.025,0,0,0,0,0,0
Ring,6C0F80,2,2,527.021,3.994,977.186,0,0,0,0,0,0
Ring,6C0F80,2,2,516.363,7.43,976.959,0,0,0,0,0,0
Ring,6C0F80,2,2,506.238,10.143,976.513,0,0,0,0,0,0
Ring,6C0F80,2,2,495.355,12.717,975.916,0,0,0,0,0,0
Ring,6C0F80,2,2,484.348,14.684,975.285,0,0,0,0,0,0
Ring,6C0F80,2,2,473.99,16.345,975.01,0,0,0,0,0,0
Ring,6C0F80,2,2,462.903,17.933,975.033,0,0,0,0,0,0
Ring,6C0F80,2,2,451.922,19.45,976.584,0,0,0,0,0,0
Ring,6C0F80,2,2,441.973,20.932,979.198,0,0,0,0,0,0
Ring,6C0F80,2,2,432.005,22.636,984.012,0,0,0,0,0,0
Ring,6C0F80,2,2,423.332,24.38,990.781,0,0,0,0,0,0
Ring,6C0F80,2,2,415.535,25.989,997.626,0,0,0,0,0,0
Ring,6C0F80,2,2,407.875,27.469,1004.653,0,0,0,0,0,0
Ring,6C0F80,2,2,398.926,28.832,1011.164,0,0,0,0,0,0
Ring,6C0F80,2,2,390.036,29.97,1016.634,0,0,0,0,0,0
Ring,6C0F80,2,2,380.202,30.63,1021.953,0,0,0,0,0,0
Ring,6C0F80,2,2,371.132,30.831,1029.29,0,0,0,0,0,0
Ring,6C0F80,2,2,364.903,30.553,1036.851,0,0,0,0,0,0
Ring,6C0F80,2,2,362.839,29.258,1047.576,0,0,0,0,0,0
Ring,6C0F80,2,2,361.986,27.532,1058.581,0,0,0,0,0,0
Ring,6C0F80,2,2,362.072,25.378,1068.858,0,0,0,0,0,0
Ring,6C0F80,2,2,361.234,22.329,1079.576,0,0,0,0,0,0
Ring,6C0F80,2,2,359.821,18.889,1090.126,0,0,0,0,0,0
Ring,6C0F80,2,2,357.559,15.212,1099.697,0,0,0,0,0,0
Ring,6C0F80,2,2,355.124,11.304,1109.907,0,0,0,0,0,0
Ring,6C0F80,2,2,352.7,7.423,1120.128,0,0,0,0,0,0
Ring,6C0F80,2,2,351.062,4.147,1129.969,0,0,0,0,0,0
Ring,6C0F80,2,2,349.675,1.048,1139.897,0,0,0,0,0,0
Ring,6C0F80,2,2,348.608,-1.969,1150.63,0,0,0,0,0,0
Ring,6C0F80,2,2,347.975,-5.03,1160.652,0,0,0,0,0,0
Ring,6C0F80,2,2,347.643,-8.007,1171.406,0,0,0,0,0,0
Ring,6C0F80,2,2,348.401,-9.509,1182.479,0,0,0,0,0,0
Ring,6C0F80,2,2,349.204,-10.019,1193.615,0,0,0,0,0,0
Ring,6C0F80,2,2,349.941,-10,1204.088,0,0,0,0,0,0
Ring,6C0F80,2,2,349.961,-10,1215.288,0,0,0,0,0,0
Ring,6C0F80,2,2,349.979,-10,1225.788,0,0,0,0,0,0
Ring,6C0F80,2,2,349.996,-10,1236.988,0,0,0,0,0,0
Ring,6C0F80,2,2,349.958,-10.001,1248.188,0,0,0,0,0,0
Ring,6C0F80,2,2,349.863,-10.001,1258.687,0,0,0,0,0,0
Ring,6C0F80,2,2,349.634,-10,1269.885,0,0,0,0,0,0
Ring,6C0F80,2,2,345.243,-10,1279.934,0,0,0,0,0,0
Ring,6C0F80,2,2,340.046,-10,1289.058,0,0,0,0,0,0
Ring,6C0F80,2,2,330.049,-10,1291.994,0,0,0,0,0,0
Ring,6C0F80,2,2,319.157,-10,1294.381,0,0,0,0,0,0
Ring,6C0F80,2,2,308.667,-10.001,1294.836,0,0,0,0,0,0
Ring,6C0F80,2,2,296.77,-10,1295.012,0,0,0,0,0,0
Ring,6C0F80,2,2,286.272,-9.948,1295.007,0,0,0,0,0,0
Ring,6C0F80,2,2,275.788,-9.368,1295.038,0,0,0,0,0,0
Ring,6C0F80,2,2,264.692,-8.04,1295.072,0,0,0,0,0,0
Ring,6C0F80,2,2,253.689,-5.949,1295.105,0,0,0,0,0,0
Ring,6C0F80,2,2,243.471,-3.551,1295.371,0,0,0,0,0,0
Ring,6C0F80,2,2,232.637,-0.972,1296.235,0,0,0,0,0,0
Ring,6C0F80,2,2,221.927,1.571,1298.299,0,0,0,0,0,0
Ring,6C0F80,2,2,212.817,4.299,1302.547,0,0,0,0,0,0
Ring,6C0F80,2,2,203.392,7.519,1307.636,0,0,0,0,0,0
Ring,6C0F80,2,2,194.061,11.934,1311.982,0,0,0,0,0,0
Ring,6C0F80,2,2,185.328,16.932,1312.952,0,0,0,0,0,0
Ring,6C0F80,2,2,176.605,22.596,1311.509,0,0,0,0,0,0
Ring,6C0F80,2,2,167.84,29.44,1307.333,0,0,0,0,0,0
Ring,6C0F80,2,2,160.803,35.321,1303.897,0,0,0,0,0,0
Ring,6C0F80,2,2,152.991,42.458,1300.226,0,0,0,0,0,0
Ring,6C0F80,2,2,145.162,50.041,1297.734,0,0,0,0,0,0
Ring,6C0F80,2,2,137.711,57.175,1295.811,0,0,0,0,0,0
Ring,6C0F80,2,2,129.294,64.403,1294.273,0,0,0,0,0,0
Ring,6C0F80,2,2,120.325,70.853,1292.581,0,0,0,0,0,0
Ring,6C0F80,2,2,111.598,76.432,1290.89,0,0,0,0,0,0
Ring,6C0F80,2,2,101.569,80.778,1288.448,0,0,0,0,0,0
Ring,6C0F80,2,2,91.354,84.403,1285.744,0,0,0,0,0,0
Ring,6C0F80,2,2,81.598,87.105,1282.956,0,0,0,0,0,0
Ring,6C0F80,2,2,71.015,89.111,1279.906,0,0,0,0,0,0
Ring,6C0F80,2,2,60.347,90.753,1276.94,0,0,0,0,0,0
Ring,6C0F80,2,2,50.235,91.836,1274.329,0,0,0,0,0,0
Ring,6C0F80,2,2,40.008,92.561,1272.086,0,0,0,0,0,0
Ring,6C0F80,2,2,29.031,93.124,1269.963,0,0,0,0,0,0
Ring,6C0F80,2,2,17.915,93.28,1268.598,0,0,0,0,0,0
Ring,6C0F80,2,2,7.452,93.185,1268.048,0,0,0,0,0,0
Ring,6C0F80,2,2,-3.044,92.902,1268.07,0,0,0,0,0,0
Ring,6C0F80,2,2,-14.109,92.14,1269.557,0,0,0,0,0,0
Ring,6C0F80,2,2,-25.053,91.124,1271.612,0,0,0,0,0,0
Ring,6C0F80,2,2,-35.143,89.841,1274.22,0,0,0,0,0,0
Ring,6C0F80,2,2,-45.673,87.967,1277.516,0,0,0,0,0,0
Ring,6C0F80,2,2,-56.088,85.764,1280.98,0,0,0,0,0,0
Ring,6C0F80,2,2,-65.702,83.132,1284.281,0,0,0,0,0,0
Ring,6C0F80,2,2,-75.893,79.711,1287.368,0,0,0,0,0,0
Ring,6C0F80,2,2,-86.035,75.843,1290.099,0,0,0,0,0,0
Ring,6C0F80,2,2,-95.431,71.418,1291.643,0,0,0,0,0,0
Ring,6C0F80,2,2,-105.356,66.385,1292.683,0,0,0,0,0,0
Ring,6C0F80,2,2,-115.172,61.004,1293.047,0,0,0,0,0,0
Ring,6C0F80,2,2,-123.56,56.028,1292.162,0,0,0,0,0,0
Ring,6C0F80,2,2,-133.062,50.358,1290.598,0,0,0,0,0,0
Ring,6C0F80,2,2,-142.384,44.806,1287.819,0,0,0,0,0,0
Ring,6C0F80,2,2,-150.984,39.827,1284.468,0,0,0,0,0,0
Ring,6C0F80,2,2,-160.118,34.598,1280.647,0,0,0,0,0,0
Ring,6C0F80,2,2,-169.437,29.219,1277.538,0,0,0,0,0,0
Ring,6C0F80,2,2,-178.248,23.9,1276.675,0,0,0,0,0,0
Ring,6C0F80,2,2,-187.714,17.983,1277.581,0,0,0,0,0,0
Ring,6C0F80,2,2,-196.707,12.535,1281.418,0,0,0,0,0,0
Ring,6C0F80,2,2,-205.303,7.775,1285.088,0,0,0,0,0,0
Ring,6C0F80,2,2,-214.752,3.237,1289.034,0,0,0,0,0,0
Ring,6C0F80,2,2,-224.868,-0.355,1292.165,0,0,0,0,0,0
Ring,6C0F80,2,2,-234.594,-3.437,1294.422,0,0,0,0,0,0
Ring,6C0F80,2,2,-245.406,-6.327,1294.861,0,0,0,0,0,0
Ring,6C0F80,2,2,-255.693,-8.344,1295.009,0,0,0,0,0,0
Ring,6C0F80,2,2,-266.767,-9.982,1295,0,0,0,0,0,0
Ring,6C0F80,2,2,-277.267,-9.993,1294.987,0,0,0,0,0,0
Ring,6C0F80,2,2,-288.467,-10,1294.985,0,0,0,0,0,0
Ring,6C0F80,2,2,-298.967,-9.999,1294.997,0,0,0,0,0,0
Ring,6C0F80,2,2,-310.158,-9.999,1294.584,0,0,0,0,0,0
Ring,6C0F80,2,2,-321.735,-10.001,1292.653,0,0,0,0,0,0
Ring,6C0F80,2,2,-330.796,-10.004,1288.92,0,0,0,0,0,0
Ring,6C0F80,2,2,-339.043,-10.003,1281.834,0,0,0,0,0,0
Ring,6C0F80,2,2,-346.063,-10.001,1273.107,0,0,0,0,0,0
Ring,6C0F80,2,2,-348.328,-10,1262.965,0,0,0,0,0,0
Ring,6C0F80,2,2,-349.856,-10,1251.897,0,0,0,0,0,0
Ring,6C0F80,2,2,-349.984,-10,1240.698,0,0,0,0,0,0
Ring,6C0F80,2,2,-350.014,-10,1230.198,0,0,0,0,0,0
Ring,6C0F80,2,2,-350.001,-10,1218.998,0,0,0,0,0,0
Ring,6C0F80,2,2,-350,-10,1208.498,0,0,0,0,0,0
Ring,6C0F80,2,2,-349.999,-10,1197.298,0,0,0,0,0,0
Ring,6C0F80,2,2,-349.999,-10,1186.798,0,0,0,0,0,0
Ring,6C0F80,2,2,-350.647,-9.068,1175.663,0,0,0,0,0,0
Ring,6C0F80,2,2,-350.989,-7.391,1165.369,0,0,0,0,0,0
Ring,6C0F80,2,2,-350.525,-3.989,1154.708,0,0,0,0,0,0
Ring,6C0F80,2,2,-349.644,-0.234,1144.198,0,0,0,0,0,0
Ring,6C0F80,2,2,-348.614,3.385,1134.397,0,0,0,0,0,0
Ring,6C0F80,2,2,-347.08,7.226,1123.989,0,0,0,0,0,0
Ring,6C0F80,2,2,-345.683,11.05,1113.556,0,0,0,0,0,0
Ring,6C0F80,2,2,-344.469,14.624,1103.759,0,0,0,0,0,0
Ring,6C0F80,2,2,-345.042,18.421,1093.238,0,0,0,0,0,0
Ring,6C0F80,2,2,-347.451,22.024,1083.109,0,0,0,0,0,0
Ring,6C0F80,2,2,-351.669,25.197,1074.031,0,0,0,0,0,0
Ring,6C0F80,2,2,-358.136,27.685,1065.279,0,0,0,0,0,0
Ring,6C0F80,2,2,-364.373,29.577,1057.066,0,0,0,0,0,0
Ring,6C0F80,2,2,-370.756,30.744,1047.938,0,0,0,0,0,0
Ring,6C0F80,2,2,-375.33,30.994,1038.564,0,0,0,0,0,0
Ring,6C0F80,2,2,-379.448,30.747,1028.165,0,0,0,0,0,0
Ring,6C0F80,2,2,-382.4,29.575,1018.157,0,0,0,0,0,0
Ring,6C0F80,2,2,-386.451,27.536,1007.199,0,0,0,0,0,0
Ring,6C0F80,2,2,-390.547,25.213,997.814,0,0,0,0,0,0
Ring,6C0F80,2,2,-398.088,21.774,991.407,0,0,0,0,0,0
Ring,6C0F80,2,2,-407.117,18.174,986.423,0,0,0,0,0,0
Ring,6C0F80,2,2,-417.532,14.723,984.173,0,0,0,0,0,0
Ring,6C0F80,2,2,-427.711,12.366,984.316,0,0,0,0,0,0
Ring,6C0F80,2,2,-438.65,10.279,985.242,0,0,0,0,0,0
Ring,6C0F80,2,2,-449.601,8.954,987.183,0,0,0,0,0,0
Ring,6C0F80,2,2,-459.87,7.948,989.118,0,0,0,0,0,0
Ring,6C0F80,2,2,-470.837,6.963,991.155,0,0,0,0,0,0
Ring,6C0F80,2,2,-481.894,5.787,992.494,0,0,0,0,0,0
Ring,6C0F80,2,2,-492.228,4.305,992.622,0,0,0,0,0,0
Ring,6C0F80,2,2,-502.535,2.491,991.765,0,0,0,0,0,0
Ring,6C0F80,2,2,-513.744,-0.194,988.887,0,0,0,0,0,0
Ring,6C0F80,2,2,-522.824,-2.501,986.05,0,0,0,0,0,0
Ring,6C0F80,2,2,-532.92,-5.237,982.048,0,0,0,0,0,0
Ring,6C0F80,2,2,-543.664,-7.293,980.405,0,0,0,0,0,0
Ring,6C0F80,2,2,-554.041,-8.806,979.99,0,0,0,0,0,0
Ring,6C0F80,2,2,-565.209,-9.649,980.015,0,0,0,0,0,0
Ring,6C0F80,2,2,-576.396,-10,980.017,0,0,0,0,0,0
Ring,6C0F80,2,2,-586.896,-9.999,980.003,0,0,0,0,0,0
Ring,6C0F80,2,2,-598.096,-9.999,980.001,0,0,0,0,0,0
Ring,6C0F80,2,2,-609.296,-10,980.006,0,0,0,0,0,0
Ring,6C0F80,2,2,-619.796,-10.001,980.018,0,0,0,0,0,0
Ring,6C0F80,2,2,-630.996,-10,980.021,0,0,0,0,0,0
Ring,6C0F80,2,2,-641.496,-10,980.021,0,0,0,0,0,0
Ring,6C0F80,2,2,-651.996,-10.004,980.021,0,0,0,0,0,0
Ring,6C0F80,2,2,-663.196,-10.004,980.021,0,0,0,0,0,0
Ring,6C0F80,2,2,-674.396,-10.001,980.02,0,0,0,0,0,0
Ring,6C0F80,2,2,-685.596,-10.004,980.02,0,0,0,0,0,0
Ring,6C0F80,2,2,-696.096,-10.004,980.02,0,0,0,0,0,0
Ring,6C0F80,2,2,-707.296,-10,980.02,0,0,0,0,0,0
Ring,6C0F80,2,2,-717.796,-10.003,980.02,0,0,0,0,0,0
Ring,6C0F80,2,2,-728.996,-10.005,980.02,0,0,0,0,0,0
Ring,6C0F80,2,2,-740.196,-10.003,980.021,0,0,0,0,0,0
Ring,6C0F80,2,2,-750.68,-9.51,980.021,0,0,0,0,0,0
Ring,6C0F80,2,2,-761.86,-8.848,980.021,0,0,0,0,0,0
Ring,6C0F80,2,2,-773.05,-8.378,980.011,0,0,0,0,0,0
Ring,6C0F80,2,2,-783.536,-7.9,979.791,0,0,0,0,0,0
Ring,6C0F80,2,2,-794.716,-7.364,979.403,0,0,0,0,0,0
Ring,6C0F80,2,2,-805.899,-6.77,979.217,0,0,0,0,0,0
Ring,6C0F80,2,2,-816.38,-6.196,978.979,0,0,0,0,0,0
Ring,6C0F80,2,2,-827.557,-5.558,978.632,0,0,0,0,0,0
Ring,6C0F80,2,2,-838.022,-4.917,978.086,0,0,0,0,0,0
Ring,6C0F80,2,2,-848.479,-4.256,977.417,0,0,0,0,0,0
Ring,6C0F80,2,2,-859.603,-3.502,976.354,0,0,0,0,0,0
Ring,6C0F80,2,2,-870.65,-2.683,974.755,0,0,0,0,0,0
Ring,6C0F80,2,2,-880.951,-1.874,972.916,0,0,0,0,0,0
Ring,6C0F80,2,2,-891.533,-0.801,969.406,0,0,0,0,0,0
Ring,6C0F80,2,2,-901.303,0.538,964.389,0,0,0,0,0,0
Ring,6C0F80,2,2,-909.697,2.044,958.263,0,0,0,0,0,0
Ring,6C0F80,2,2,-914.829,4.484,948.744,0,0,0,0,0,0
Ring,6C0F80,2,2,-917.683,7.289,938.58,0,0,0,0,0,0
Ring,6C0F80,2,2,-917.459,10.349,928.538,0,0,0,0,0,0
Ring,6C0F80,2,2,-913.759,14.021,918.81,0,0,0,0,0,0
Ring,6C0F80,2,2,-908.549,18.013,909.83,0,0,0,0,0,0
Ring,6C0F80,2,2,-902.107,22.334,902.753,0,0,0,0,0,0
Ring,6C0F80,2,2,-895.683,27.26,896.09,0,0,0,0,0,0
Ring,6C0F80,2,2,-888.838,32.895,889.247,0,0,0,0,0,0
Ring,6C0F80,2,2,-882.313,37.908,882.725,0,0,0,0,0,0
Ring,6C0F80,2,2,-875.156,42.65,875.573,0,0,0,0,0,0
Ring,6C0F80,2,2,-868.206,46.352,868.627,0,0,0,0,0,0
Ring,6C0F80,2,2,-860.54,49.125,860.967,0,0,0,0,0,0
Ring,6C0F80,2,2,-852.766,51.05,853.198,0,0,0,0,0,0
Ring,6C0F80,2,2,-845.345,51.434,845.78,0,0,0,0,0,0
Ring,6C0F80,2,2,-837.452,50.835,837.886,0,0,0,0,0,0
Ring,6C0F80,2,2,-829.574,49.719,830.005,0,0,0,0,0,0
Ring,6C0F80,2,2,-822.21,48.41,822.636,0,0,0,0,0,0
Ring,6C0F80,2,2,-814.356,46.992,814.777,0,0,0,0,0,0
Ring,6C0F80,2,2,-806.505,45.555,806.92,0,0,0,0,0,0
Ring,6C0F80,2,2,-799.141,44.247,799.551,0,0,0,0,0,0
Ring,6C0F80,2,2,-791.33,42.895,791.639,0,0,0,0,0,0
Ring,6C0F80,2,2,-784.076,41.691,784.144,0,0,0,0,0,0
Ring,6C0F80,2,2,-776.219,40.701,776.226,0,0,0,0,0,0
Ring,6C0F80,2,2,-768.816,40.004,768.82,0,0,0,0,0,0
Ring,6C0F80,2,2,-760.896,40.003,760.9,0,0,0,0,0,0
Ring,6C0F80,2,2,-753.472,40.001,753.475,0,0,0,0,0,0
Ring,6C0F80,2,2,-745.555,39.999,745.553,0,0,0,0,0,0
Ring,6C0F80,2,2,-737.634,40,737.634,0,0,0,0,0,0
Ring,6C0F80,2,2,-729.722,40.306,729.72,0,0,0,0,0,0
Ring,6C0F80,2,2,-722.313,40.905,722.304,0,0,0,0,0,0
Ring,6C0F80,2,2,-714.706,42.754,714.307,0,0,0,0,0,0
Ring,6C0F80,2,2,-707.773,44.733,706.681,0,0,0,0,0,0
Ring,6C0F80,2,2,-700.789,47.098,698.251,0,0,0,0,0,0
Ring,6C0F80,2,2,-693.759,49.461,689.858,0,0,0,0,0,0
Ring,6C0F80,2,2,-687.137,51.622,682.003,0,0,0,0,0,0
Ring,6C0F80,2,2,-680.419,53.434,674.139,0,0,0,0,0,0
Ring,6C0F80,2,2,-673.09,54.962,665.82,0,0,0,0,0,0
Ring,6C0F80,2,2,-665.609,56.108,657.565,0,0,0,0,0,0
Ring,6C0F80,2,2,-658.217,56.179,650.11,0,0,0,0,0,0
Ring,6C0F80,2,2,-650.201,55.809,642.32,0,0,0,0,0,0
Ring,6C0F80,2,2,-642.49,54.794,635.266,0,0,0,0,0,0
Ring,6C0F80,2,2,-633.638,53.014,627.523,0,0,0,0,0,0
Ring,6C0F80,2,2,-625.797,51.193,620.784,0,0,0,0,0,0
Ring,6C0F80,2,2,-617.95,49.075,614.136,0,0,0,0,0,0
Ring,6C0F80,2,2,-609.459,46.779,607.205,0,0,0,0,0,0
Ring,6C0F80,2,2,-600.925,44.506,600.323,0,0,0,0,0,0
Ring,6C0F80,2,2,-593.39,42.987,593.171,0,0,0,0,0,0
Ring,6C0F80,2,2,-585.434,41.481,585.434,0,0,0,0,0,0
Ring,6C0F80,2,2,-577.573,40.107,577.576,0,0,0,0,0,0
Ring,6C0F80,2,2,-570.151,39.997,570.157,0,0,0,0,0,0
Ring,6C0F80,2,2,-562.728,39.995,562.732,0,0,0,0,0,0
Ring,6C0F80,2,2,-554.816,40.005,554.804,0,0,0,0,0,0
Ring,6C0F80,2,2,-547.089,42.091,547.076,0,0,0,0,0,0
Ring,6C0F80,2,2,-540.104,45.262,539.996,0,0,0,0,0,0
Ring,6C0F80,2,2,-533.194,51.357,532.465,0,0,0,0,0,0
Ring,6C0F80,2,2,-528.32,56.723,525.903,0,0,0,0,0,0
Ring,6C0F80,2,2,-523.182,63.039,518.212,0,0,0,0,0,0
Ring,6C0F80,2,2,-520.103,67.634,508.503,0,0,0,0,0,0
Ring,6C0F80,2,2,-517.001,71.507,499.277,0,0,0,0,0,0
Ring,6C0F80,2,2,-512.912,74.763,489.372,0,0,0,0,0,0
Ring,6C0F80,2,2,-508.267,77.814,479.655,0,0,0,0,0,0
Ring,6C0F80,2,2,-503.52,80.599,470.732,0,0,0,0,0,0
Ring,6C0F80,2,2,-497.115,83.528,462.025,0,0,0,0,0,0
Ring,6C0F80,2,2,-489.278,86.446,454.769,0,0,0,0,0,0
Ring,6C0F80,2,2,-481.006,89.175,448.906,0,0,0,0,0,0
Ring,6C0F80,2,2,-470.874,91.693,444.857,0,0,0,0,0,0
Ring,6C0F80,2,2,-461.363,93.803,440.954,0,0,0,0,0,0
