Name,Routine,Flags,List,XPos,YPos,ZPos,XRot,YRot,ZRot,XScl,YScl,ZScl
Glass,6D29F0,F,2,460,260,60,0,0,0,1,1,1
Glass,6D29F0,F,2,480,260,60,0,0,0,1,1,1
Glass,6D29F0,F,2,500,260,60,0,0,0,1,1,1
Glass,6D29F0,F,2,520,260,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,260,300,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,300,300,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,340,300,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,220,320,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,260,320,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,280,320,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,300,320,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,320,320,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,340,320,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,380,320,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,240,340,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,260,340,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,340,340,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,360,340,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,360,360,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,380,360,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,400,360,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,300,380,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,320,380,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,340,380,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,360,380,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,360,400,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,380,400,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,400,400,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,240,420,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,260,420,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,340,420,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,360,420,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,220,440,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,260,440,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,280,440,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,300,440,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,320,440,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,340,440,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,380,440,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,260,460,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,300,460,60,0,0,0,1,1,1
Wooden Plank,6CD7F0,F,2,340,460,60,0,0,0,1,1,1
