name,routine,flags,list,xpos,ypos,zpos,xrot,yrot,zrot,xscl,yscl,zscl
b,6D63F0,2,2,40,120,0,0,0,0,0,0,0
b,6D63F0,2,2,60,120,0,0,0,0,0,0,0
b,6D63F0,2,2,80,120,0,0,0,0,0,0,0
b,6D63F0,2,2,100,120,0,0,0,0,0,0,0
b,6D63F0,2,2,120,120,0,0,0,0,0,0,0
b,6D63F0,2,2,140,120,0,0,0,0,0,0,0
b,6D63F0,2,2,160,120,0,0,0,0,0,0,0
b,6D63F0,2,2,180,120,0,0,0,0,0,0,0
b,6D63F0,2,2,0,140,0,0,0,0,0,0,0
b,6D63F0,2,2,20,140,0,0,0,0,0,0,0
b,6D63F0,2,2,40,140,0,0,0,0,0,0,0
b,6D63F0,2,2,60,140,0,0,0,0,0,0,0
b,6D63F0,2,2,80,140,0,0,0,0,0,0,0
b,6D63F0,2,2,100,140,0,0,0,0,0,0,0
b,6D63F0,2,2,120,140,0,0,0,0,0,0,0
b,6D63F0,2,2,140,140,0,0,0,0,0,0,0
b,6D63F0,2,2,160,140,0,0,0,0,0,0,0
b,6D63F0,2,2,180,140,0,0,0,0,0,0,0
b,6D63F0,2,2,0,160,0,0,0,0,0,0,0
b,6D63F0,2,2,20,160,0,0,0,0,0,0,0
b,6D63F0,2,2,40,160,0,0,0,0,0,0,0
b,6D63F0,2,2,60,160,0,0,0,0,0,0,0
b,6D63F0,2,2,80,160,0,0,0,0,0,0,0
b,6D63F0,2,2,100,160,0,0,0,0,0,0,0
b,6D63F0,2,2,120,160,0,0,0,0,0,0,0
b,6D63F0,2,2,140,160,0,0,0,0,0,0,0
b,6D63F0,2,2,160,160,0,0,0,0,0,0,0
b,6D63F0,2,2,180,160,0,0,0,0,0,0,0
b,6D63F0,2,2,0,180,0,0,0,0,0,0,0
b,6D63F0,2,2,20,180,0,0,0,0,0,0,0
b,6D63F0,2,2,40,180,0,0,0,0,0,0,0
b,6D63F0,2,2,60,180,0,0,0,0,0,0,0
b,6D63F0,2,2,80,180,0,0,0,0,0,0,0
b,6D63F0,2,2,100,180,0,0,0,0,0,0,0
b,6D63F0,2,2,120,180,0,0,0,0,0,0,0
b,6D63F0,2,2,140,180,0,0,0,0,0,0,0
b,6D63F0,2,2,160,180,0,0,0,0,0,0,0
b,6D63F0,2,2,180,180,0,0,0,0,0,0,0
b,6D63F0,2,2,0,0,20,0,0,0,0,0,0
b,6D63F0,2,2,20,0,20,0,0,0,0,0,0
b,6D63F0,2,2,40,0,20,0,0,0,0,0,0
b,6D63F0,2,2,60,0,20,0,0,0,0,0,0
b,6D63F0,2,2,80,0,20,0,0,0,0,0,0
b,6D63F0,2,2,100,0,20,0,0,0,0,0,0
b,6D63F0,2,2,120,0,20,0,0,0,0,0,0
b,6D63F0,2,2,140,0,20,0,0,0,0,0,0
b,6D63F0,2,2,160,0,20,0,0,0,0,0,0
b,6D63F0,2,2,180,0,20,0,0,0,0,0,0
b,6D63F0,2,2,0,20,20,0,0,0,0,0,0
b,6D63F0,2,2,20,20,20,0,0,0,0,0,0
b,6D63F0,2,2,40,20,20,0,0,0,0,0,0
b,6D63F0,2,2,60,20,20,0,0,0,0,0,0
b,6D63F0,2,2,80,20,20,0,0,0,0,0,0
b,6D63F0,2,2,100,20,20,0,0,0,0,0,0
b,6D63F0,2,2,120,20,20,0,0,0,0,0,0
b,6D63F0,2,2,140,20,20,0,0,0,0,0,0
b,6D63F0,2,2,160,20,20,0,0,0,0,0,0
b,6D63F0,2,2,180,20,20,0,0,0,0,0,0
b,6D63F0,2,2,0,40,20,0,0,0,0,0,0
b,6D63F0,2,2,20,40,20,0,0,0,0,0,0
b,6D63F0,2,2,40,40,20,0,0,0,0,0,0
b,6D63F0,2,2,60,40,20,0,0,0,0,0,0
b,6D63F0,2,2,80,40,20,0,0,0,0,0,0
b,6D63F0,2,2,100,40,20,0,0,0,0,0,0
b,6D63F0,2,2,120,40,20,0,0,0,0,0,0
b,6D63F0,2,2,140,40,20,0,0,0,0,0,0
b,6D63F0,2,2,160,40,20,0,0,0,0,0,0
b,6D63F0,2,2,180,40,20,0,0,0,0,0,0
b,6D63F0,2,2,0,60,20,0,0,0,0,0,0
b,6D63F0,2,2,20,60,20,0,0,0,0,0,0
b,6D63F0,2,2,40,60,20,0,0,0,0,0,0
b,6D63F0,2,2,60,60,20,0,0,0,0,0,0
b,6D63F0,2,2,80,60,20,0,0,0,0,0,0
b,6D63F0,2,2,100,60,20,0,0,0,0,0,0
b,6D63F0,2,2,120,60,20,0,0,0,0,0,0
b,6D63F0,2,2,140,60,20,0,0,0,0,0,0
b,6D63F0,2,2,160,60,20,0,0,0,0,0,0
b,6D63F0,2,2,180,60,20,0,0,0,0,0,0
b,6D63F0,2,2,0,80,20,0,0,0,0,0,0
b,6D63F0,2,2,20,80,20,0,0,0,0,0,0
b,6D63F0,2,2,40,80,20,0,0,0,0,0,0
b,6D63F0,2,2,60,80,20,0,0,0,0,0,0
b,6D63F0,2,2,80,80,20,0,0,0,0,0,0
b,6D63F0,2,2,100,80,20,0,0,0,0,0,0
b,6D63F0,2,2,120,80,20,0,0,0,0,0,0
b,6D63F0,2,2,140,80,20,0,0,0,0,0,0
b,6D63F0,2,2,160,80,20,0,0,0,0,0,0
b,6D63F0,2,2,180,80,20,0,0,0,0,0,0
b,6D63F0,2,2,0,100,20,0,0,0,0,0,0
b,6D63F0,2,2,20,100,20,0,0,0,0,0,0
b,6D63F0,2,2,40,100,20,0,0,0,0,0,0
b,6D63F0,2,2,60,100,20,0,0,0,0,0,0
b,6D63F0,2,2,80,100,20,0,0,0,0,0,0
b,6D63F0,2,2,100,100,20,0,0,0,0,0,0
b,6D63F0,2,2,120,100,20,0,0,0,0,0,0
b,6D63F0,2,2,140,100,20,0,0,0,0,0,0
b,6D63F0,2,2,160,100,20,0,0,0,0,0,0
b,6D63F0,2,2,180,100,20,0,0,0,0,0,0
b,6D63F0,2,2,0,120,20,0,0,0,0,0,0
b,6D63F0,2,2,20,120,20,0,0,0,0,0,0
b,6D63F0,2,2,40,120,20,0,0,0,0,0,0
b,6D63F0,2,2,60,120,20,0,0,0,0,0,0
b,6D63F0,2,2,80,120,20,0,0,0,0,0,0
b,6D63F0,2,2,100,120,20,0,0,0,0,0,0
b,6D63F0,2,2,120,120,20,0,0,0,0,0,0
b,6D63F0,2,2,140,120,20,0,0,0,0,0,0
b,6D63F0,2,2,160,120,20,0,0,0,0,0,0
b,6D63F0,2,2,180,120,20,0,0,0,0,0,0
b,6D63F0,2,2,0,140,20,0,0,0,0,0,0
b,6D63F0,2,2,20,140,20,0,0,0,0,0,0
b,6D63F0,2,2,40,140,20,0,0,0,0,0,0
b,6D63F0,2,2,60,140,20,0,0,0,0,0,0
b,6D63F0,2,2,80,140,20,0,0,0,0,0,0
b,6D63F0,2,2,100,140,20,0,0,0,0,0,0
b,6D63F0,2,2,120,140,20,0,0,0,0,0,0
b,6D63F0,2,2,140,140,20,0,0,0,0,0,0
b,6D63F0,2,2,160,140,20,0,0,0,0,0,0
b,6D63F0,2,2,180,140,20,0,0,0,0,0,0
b,6D63F0,2,2,0,160,20,0,0,0,0,0,0
b,6D63F0,2,2,20,160,20,0,0,0,0,0,0
b,6D63F0,2,2,40,160,20,0,0,0,0,0,0
b,6D63F0,2,2,60,160,20,0,0,0,0,0,0
b,6D63F0,2,2,80,160,20,0,0,0,0,0,0
b,6D63F0,2,2,100,160,20,0,0,0,0,0,0
b,6D63F0,2,2,120,160,20,0,0,0,0,0,0
b,6D63F0,2,2,140,160,20,0,0,0,0,0,0
b,6D63F0,2,2,160,160,20,0,0,0,0,0,0
b,6D63F0,2,2,180,160,20,0,0,0,0,0,0
b,6D63F0,2,2,0,180,20,0,0,0,0,0,0
b,6D63F0,2,2,20,180,20,0,0,0,0,0,0
b,6D63F0,2,2,40,180,20,0,0,0,0,0,0
b,6D63F0,2,2,60,180,20,0,0,0,0,0,0
b,6D63F0,2,2,80,180,20,0,0,0,0,0,0
b,6D63F0,2,2,100,180,20,0,0,0,0,0,0
b,6D63F0,2,2,120,180,20,0,0,0,0,0,0
b,6D63F0,2,2,140,180,20,0,0,0,0,0,0
b,6D63F0,2,2,160,180,20,0,0,0,0,0,0
b,6D63F0,2,2,180,180,20,0,0,0,0,0,0
b,6D63F0,2,2,0,0,40,0,0,0,0,0,0
b,6D63F0,2,2,20,0,40,0,0,0,0,0,0
b,6D63F0,2,2,40,0,40,0,0,0,0,0,0
b,6D63F0,2,2,60,0,40,0,0,0,0,0,0
b,6D63F0,2,2,80,0,40,0,0,0,0,0,0
b,6D63F0,2,2,100,0,40,0,0,0,0,0,0
b,6D63F0,2,2,120,0,40,0,0,0,0,0,0
b,6D63F0,2,2,140,0,40,0,0,0,0,0,0
b,6D63F0,2,2,160,0,40,0,0,0,0,0,0
b,6D63F0,2,2,180,0,40,0,0,0,0,0,0
b,6D63F0,2,2,0,20,40,0,0,0,0,0,0
b,6D63F0,2,2,20,20,40,0,0,0,0,0,0
b,6D63F0,2,2,40,20,40,0,0,0,0,0,0
b,6D63F0,2,2,60,20,40,0,0,0,0,0,0
b,6D63F0,2,2,80,20,40,0,0,0,0,0,0
b,6D63F0,2,2,100,20,40,0,0,0,0,0,0
b,6D63F0,2,2,120,20,40,0,0,0,0,0,0
b,6D63F0,2,2,140,20,40,0,0,0,0,0,0
b,6D63F0,2,2,160,20,40,0,0,0,0,0,0
b,6D63F0,2,2,180,20,40,0,0,0,0,0,0
b,6D63F0,2,2,0,40,40,0,0,0,0,0,0
b,6D63F0,2,2,20,40,40,0,0,0,0,0,0
b,6D63F0,2,2,40,40,40,0,0,0,0,0,0
b,6D63F0,2,2,60,40,40,0,0,0,0,0,0
b,6D63F0,2,2,80,40,40,0,0,0,0,0,0
b,6D63F0,2,2,100,40,40,0,0,0,0,0,0
b,6D63F0,2,2,120,40,40,0,0,0,0,0,0
b,6D63F0,2,2,140,40,40,0,0,0,0,0,0
b,6D63F0,2,2,160,40,40,0,0,0,0,0,0
b,6D63F0,2,2,180,40,40,0,0,0,0,0,0
b,6D63F0,2,2,0,60,40,0,0,0,0,0,0
b,6D63F0,2,2,20,60,40,0,0,0,0,0,0
b,6D63F0,2,2,40,60,40,0,0,0,0,0,0
b,6D63F0,2,2,60,60,40,0,0,0,0,0,0
b,6D63F0,2,2,80,60,40,0,0,0,0,0,0
b,6D63F0,2,2,100,60,40,0,0,0,0,0,0
b,6D63F0,2,2,120,60,40,0,0,0,0,0,0
b,6D63F0,2,2,140,60,40,0,0,0,0,0,0
b,6D63F0,2,2,160,60,40,0,0,0,0,0,0
b,6D63F0,2,2,180,60,40,0,0,0,0,0,0
b,6D63F0,2,2,0,80,40,0,0,0,0,0,0
b,6D63F0,2,2,20,80,40,0,0,0,0,0,0
b,6D63F0,2,2,40,80,40,0,0,0,0,0,0
b,6D63F0,2,2,60,80,40,0,0,0,0,0,0
b,6D63F0,2,2,80,80,40,0,0,0,0,0,0
b,6D63F0,2,2,100,80,40,0,0,0,0,0,0
b,6D63F0,2,2,120,80,40,0,0,0,0,0,0
b,6D63F0,2,2,140,80,40,0,0,0,0,0,0
b,6D63F0,2,2,160,80,40,0,0,0,0,0,0
b,6D63F0,2,2,180,80,40,0,0,0,0,0,0
b,6D63F0,2,2,0,100,40,0,0,0,0,0,0
b,6D63F0,2,2,20,100,40,0,0,0,0,0,0
b,6D63F0,2,2,40,100,40,0,0,0,0,0,0
b,6D63F0,2,2,60,100,40,0,0,0,0,0,0
b,6D63F0,2,2,80,100,40,0,0,0,0,0,0
b,6D63F0,2,2,100,100,40,0,0,0,0,0,0
b,6D63F0,2,2,120,100,40,0,0,0,0,0,0
b,6D63F0,2,2,140,100,40,0,0,0,0,0,0
b,6D63F0,2,2,160,100,40,0,0,0,0,0,0
b,6D63F0,2,2,180,100,40,0,0,0,0,0,0
b,6D63F0,2,2,0,120,40,0,0,0,0,0,0
b,6D63F0,2,2,20,120,40,0,0,0,0,0,0
b,6D63F0,2,2,40,120,40,0,0,0,0,0,0
b,6D63F0,2,2,60,120,40,0,0,0,0,0,0
b,6D63F0,2,2,80,120,40,0,0,0,0,0,0
b,6D63F0,2,2,100,120,40,0,0,0,0,0,0
b,6D63F0,2,2,120,120,40,0,0,0,0,0,0
b,6D63F0,2,2,140,120,40,0,0,0,0,0,0
b,6D63F0,2,2,160,120,40,0,0,0,0,0,0
b,6D63F0,2,2,180,120,40,0,0,0,0,0,0
b,6D63F0,2,2,0,140,40,0,0,0,0,0,0
b,6D63F0,2,2,20,140,40,0,0,0,0,0,0
b,6D63F0,2,2,40,140,40,0,0,0,0,0,0
b,6D63F0,2,2,60,140,40,0,0,0,0,0,0
b,6D63F0,2,2,80,140,40,0,0,0,0,0,0
b,6D63F0,2,2,100,140,40,0,0,0,0,0,0
b,6D63F0,2,2,120,140,40,0,0,0,0,0,0
b,6D63F0,2,2,140,140,40,0,0,0,0,0,0
b,6D63F0,2,2,160,140,40,0,0,0,0,0,0
b,6D63F0,2,2,180,140,40,0,0,0,0,0,0
b,6D63F0,2,2,0,160,40,0,0,0,0,0,0
b,6D63F0,2,2,20,160,40,0,0,0,0,0,0
b,6D63F0,2,2,40,160,40,0,0,0,0,0,0
b,6D63F0,2,2,60,160,40,0,0,0,0,0,0
b,6D63F0,2,2,80,160,40,0,0,0,0,0,0
b,6D63F0,2,2,100,160,40,0,0,0,0,0,0
b,6D63F0,2,2,120,160,40,0,0,0,0,0,0
b,6D63F0,2,2,140,160,40,0,0,0,0,0,0
b,6D63F0,2,2,160,160,40,0,0,0,0,0,0
b,6D63F0,2,2,180,160,40,0,0,0,0,0,0
b,6D63F0,2,2,0,180,40,0,0,0,0,0,0
b,6D63F0,2,2,20,180,40,0,0,0,0,0,0
b,6D63F0,2,2,40,180,40,0,0,0,0,0,0
b,6D63F0,2,2,60,180,40,0,0,0,0,0,0
b,6D63F0,2,2,80,180,40,0,0,0,0,0,0
b,6D63F0,2,2,100,180,40,0,0,0,0,0,0
b,6D63F0,2,2,120,180,40,0,0,0,0,0,0
b,6D63F0,2,2,140,180,40,0,0,0,0,0,0
b,6D63F0,2,2,160,180,40,0,0,0,0,0,0
b,6D63F0,2,2,180,180,40,0,0,0,0,0,0
b,6D63F0,2,2,0,0,60,0,0,0,0,0,0
b,6D63F0,2,2,20,0,60,0,0,0,0,0,0
b,6D63F0,2,2,40,0,60,0,0,0,0,0,0
b,6D63F0,2,2,60,0,60,0,0,0,0,0,0
b,6D63F0,2,2,80,0,60,0,0,0,0,0,0
b,6D63F0,2,2,100,0,60,0,0,0,0,0,0
b,6D63F0,2,2,120,0,60,0,0,0,0,0,0
b,6D63F0,2,2,140,0,60,0,0,0,0,0,0
b,6D63F0,2,2,160,0,60,0,0,0,0,0,0
b,6D63F0,2,2,180,0,60,0,0,0,0,0,0
b,6D63F0,2,2,0,20,60,0,0,0,0,0,0
b,6D63F0,2,2,20,20,60,0,0,0,0,0,0
b,6D63F0,2,2,40,20,60,0,0,0,0,0,0
b,6D63F0,2,2,60,20,60,0,0,0,0,0,0
b,6D63F0,2,2,80,20,60,0,0,0,0,0,0
b,6D63F0,2,2,100,20,60,0,0,0,0,0,0
b,6D63F0,2,2,120,20,60,0,0,0,0,0,0
b,6D63F0,2,2,140,20,60,0,0,0,0,0,0
b,6D63F0,2,2,160,20,60,0,0,0,0,0,0
b,6D63F0,2,2,180,20,60,0,0,0,0,0,0
b,6D63F0,2,2,0,40,60,0,0,0,0,0,0
b,6D63F0,2,2,20,40,60,0,0,0,0,0,0
b,6D63F0,2,2,40,40,60,0,0,0,0,0,0
b,6D63F0,2,2,60,40,60,0,0,0,0,0,0
b,6D63F0,2,2,80,40,60,0,0,0,0,0,0
b,6D63F0,2,2,100,40,60,0,0,0,0,0,0
b,6D63F0,2,2,120,40,60,0,0,0,0,0,0
b,6D63F0,2,2,140,40,60,0,0,0,0,0,0
b,6D63F0,2,2,160,40,60,0,0,0,0,0,0
b,6D63F0,2,2,180,40,60,0,0,0,0,0,0
b,6D63F0,2,2,0,60,60,0,0,0,0,0,0
b,6D63F0,2,2,20,60,60,0,0,0,0,0,0
b,6D63F0,2,2,40,60,60,0,0,0,0,0,0
b,6D63F0,2,2,60,60,60,0,0,0,0,0,0
b,6D63F0,2,2,80,60,60,0,0,0,0,0,0
b,6D63F0,2,2,100,60,60,0,0,0,0,0,0
b,6D63F0,2,2,120,60,60,0,0,0,0,0,0
b,6D63F0,2,2,140,60,60,0,0,0,0,0,0
b,6D63F0,2,2,160,60,60,0,0,0,0,0,0
b,6D63F0,2,2,180,60,60,0,0,0,0,0,0
b,6D63F0,2,2,0,80,60,0,0,0,0,0,0
b,6D63F0,2,2,20,80,60,0,0,0,0,0,0
b,6D63F0,2,2,40,80,60,0,0,0,0,0,0
b,6D63F0,2,2,60,80,60,0,0,0,0,0,0
b,6D63F0,2,2,80,80,60,0,0,0,0,0,0
b,6D63F0,2,2,100,80,60,0,0,0,0,0,0
b,6D63F0,2,2,120,80,60,0,0,0,0,0,0
b,6D63F0,2,2,140,80,60,0,0,0,0,0,0
b,6D63F0,2,2,160,80,60,0,0,0,0,0,0
b,6D63F0,2,2,180,80,60,0,0,0,0,0,0
b,6D63F0,2,2,0,100,60,0,0,0,0,0,0
b,6D63F0,2,2,20,100,60,0,0,0,0,0,0
b,6D63F0,2,2,40,100,60,0,0,0,0,0,0
b,6D63F0,2,2,60,100,60,0,0,0,0,0,0
b,6D63F0,2,2,80,100,60,0,0,0,0,0,0
b,6D63F0,2,2,100,100,60,0,0,0,0,0,0
b,6D63F0,2,2,120,100,60,0,0,0,0,0,0
b,6D63F0,2,2,140,100,60,0,0,0,0,0,0
b,6D63F0,2,2,160,100,60,0,0,0,0,0,0
b,6D63F0,2,2,180,100,60,0,0,0,0,0,0
b,6D63F0,2,2,0,120,60,0,0,0,0,0,0
b,6D63F0,2,2,20,120,60,0,0,0,0,0,0
b,6D63F0,2,2,40,120,60,0,0,0,0,0,0
b,6D63F0,2,2,60,120,60,0,0,0,0,0,0
b,6D63F0,2,2,80,120,60,0,0,0,0,0,0
b,6D63F0,2,2,100,120,60,0,0,0,0,0,0
b,6D63F0,2,2,120,120,60,0,0,0,0,0,0
b,6D63F0,2,2,140,120,60,0,0,0,0,0,0
b,6D63F0,2,2,160,120,60,0,0,0,0,0,0
b,6D63F0,2,2,180,120,60,0,0,0,0,0,0
b,6D63F0,2,2,0,140,60,0,0,0,0,0,0
b,6D63F0,2,2,20,140,60,0,0,0,0,0,0
b,6D63F0,2,2,40,140,60,0,0,0,0,0,0
b,6D63F0,2,2,60,140,60,0,0,0,0,0,0
b,6D63F0,2,2,80,140,60,0,0,0,0,0,0
b,6D63F0,2,2,100,140,60,0,0,0,0,0,0
b,6D63F0,2,2,120,140,60,0,0,0,0,0,0
b,6D63F0,2,2,140,140,60,0,0,0,0,0,0
b,6D63F0,2,2,160,140,60,0,0,0,0,0,0
b,6D63F0,2,2,180,140,60,0,0,0,0,0,0
b,6D63F0,2,2,0,160,60,0,0,0,0,0,0
b,6D63F0,2,2,20,160,60,0,0,0,0,0,0
b,6D63F0,2,2,40,160,60,0,0,0,0,0,0
b,6D63F0,2,2,60,160,60,0,0,0,0,0,0
b,6D63F0,2,2,80,160,60,0,0,0,0,0,0
b,6D63F0,2,2,100,160,60,0,0,0,0,0,0
b,6D63F0,2,2,120,160,60,0,0,0,0,0,0
b,6D63F0,2,2,140,160,60,0,0,0,0,0,0
b,6D63F0,2,2,160,160,60,0,0,0,0,0,0
b,6D63F0,2,2,180,160,60,0,0,0,0,0,0
b,6D63F0,2,2,0,180,60,0,0,0,0,0,0
b,6D63F0,2,2,20,180,60,0,0,0,0,0,0
b,6D63F0,2,2,40,180,60,0,0,0,0,0,0
b,6D63F0,2,2,60,180,60,0,0,0,0,0,0
b,6D63F0,2,2,80,180,60,0,0,0,0,0,0
b,6D63F0,2,2,100,180,60,0,0,0,0,0,0
b,6D63F0,2,2,120,180,60,0,0,0,0,0,0
b,6D63F0,2,2,140,180,60,0,0,0,0,0,0
b,6D63F0,2,2,160,180,60,0,0,0,0,0,0
b,6D63F0,2,2,180,180,60,0,0,0,0,0,0
b,6D63F0,2,2,0,0,80,0,0,0,0,0,0
b,6D63F0,2,2,20,0,80,0,0,0,0,0,0
b,6D63F0,2,2,40,0,80,0,0,0,0,0,0
b,6D63F0,2,2,60,0,80,0,0,0,0,0,0
b,6D63F0,2,2,80,0,80,0,0,0,0,0,0
b,6D63F0,2,2,100,0,80,0,0,0,0,0,0
b,6D63F0,2,2,120,0,80,0,0,0,0,0,0
b,6D63F0,2,2,140,0,80,0,0,0,0,0,0
b,6D63F0,2,2,160,0,80,0,0,0,0,0,0
b,6D63F0,2,2,180,0,80,0,0,0,0,0,0
b,6D63F0,2,2,0,20,80,0,0,0,0,0,0
b,6D63F0,2,2,20,20,80,0,0,0,0,0,0
b,6D63F0,2,2,40,20,80,0,0,0,0,0,0
b,6D63F0,2,2,60,20,80,0,0,0,0,0,0
b,6D63F0,2,2,80,20,80,0,0,0,0,0,0
b,6D63F0,2,2,100,20,80,0,0,0,0,0,0
b,6D63F0,2,2,120,20,80,0,0,0,0,0,0
b,6D63F0,2,2,140,20,80,0,0,0,0,0,0
b,6D63F0,2,2,160,20,80,0,0,0,0,0,0
b,6D63F0,2,2,180,20,80,0,0,0,0,0,0
b,6D63F0,2,2,0,40,80,0,0,0,0,0,0
b,6D63F0,2,2,20,40,80,0,0,0,0,0,0
b,6D63F0,2,2,40,40,80,0,0,0,0,0,0
b,6D63F0,2,2,60,40,80,0,0,0,0,0,0
b,6D63F0,2,2,80,40,80,0,0,0,0,0,0
b,6D63F0,2,2,100,40,80,0,0,0,0,0,0
b,6D63F0,2,2,120,40,80,0,0,0,0,0,0
b,6D63F0,2,2,140,40,80,0,0,0,0,0,0
b,6D63F0,2,2,160,40,80,0,0,0,0,0,0
b,6D63F0,2,2,180,40,80,0,0,0,0,0,0
b,6D63F0,2,2,0,60,80,0,0,0,0,0,0
b,6D63F0,2,2,20,60,80,0,0,0,0,0,0
b,6D63F0,2,2,40,60,80,0,0,0,0,0,0
b,6D63F0,2,2,60,60,80,0,0,0,0,0,0
b,6D63F0,2,2,80,60,80,0,0,0,0,0,0
b,6D63F0,2,2,100,60,80,0,0,0,0,0,0
b,6D63F0,2,2,120,60,80,0,0,0,0,0,0
b,6D63F0,2,2,140,60,80,0,0,0,0,0,0
b,6D63F0,2,2,160,60,80,0,0,0,0,0,0
b,6D63F0,2,2,180,60,80,0,0,0,0,0,0
b,6D63F0,2,2,0,80,80,0,0,0,0,0,0
b,6D63F0,2,2,20,80,80,0,0,0,0,0,0
b,6D63F0,2,2,40,80,80,0,0,0,0,0,0
b,6D63F0,2,2,60,80,80,0,0,0,0,0,0
b,6D63F0,2,2,80,80,80,0,0,0,0,0,0
b,6D63F0,2,2,100,80,80,0,0,0,0,0,0
b,6D63F0,2,2,120,80,80,0,0,0,0,0,0
b,6D63F0,2,2,140,80,80,0,0,0,0,0,0
b,6D63F0,2,2,160,80,80,0,0,0,0,0,0
b,6D63F0,2,2,180,80,80,0,0,0,0,0,0
b,6D63F0,2,2,0,100,80,0,0,0,0,0,0
b,6D63F0,2,2,20,100,80,0,0,0,0,0,0
b,6D63F0,2,2,40,100,80,0,0,0,0,0,0
b,6D63F0,2,2,60,100,80,0,0,0,0,0,0
b,6D63F0,2,2,80,100,80,0,0,0,0,0,0
b,6D63F0,2,2,100,100,80,0,0,0,0,0,0
b,6D63F0,2,2,120,100,80,0,0,0,0,0,0
b,6D63F0,2,2,140,100,80,0,0,0,0,0,0
b,6D63F0,2,2,160,100,80,0,0,0,0,0,0
b,6D63F0,2,2,180,100,80,0,0,0,0,0,0
b,6D63F0,2,2,0,120,80,0,0,0,0,0,0
b,6D63F0,2,2,20,120,80,0,0,0,0,0,0
b,6D63F0,2,2,40,120,80,0,0,0,0,0,0
